266,"drnic","https://avatars.githubusercontent.com/u/108?v=4","https://api.github.com/users/drnic","https://github.com/drnic","[['ruby-on-rails-tmbundle', 'Ruby', 'Ruby on Rails TextMate bundle [Learn it with PeepCode - http://peepcode.com/products/textmate-for-rails-2]', 897], ['install_theme', 'Ruby', 'Use any HTML template as a theme generator for your Rails app. ', 236], ['github-tmbundle', 'Ruby', 'TextMate bundle for working with GitHub', 227], ['appscrolls', 'Ruby', 'The App Scrolls is a magical tool to generate new Rails apps and modify existing Rails applications (coming) to include your favourite, powerful magic. ', 221], ['copy-as-rtf-tmbundle', 'Ruby', 'Copy as RTF - a TextMate bundle to make copying syntax highlighted text into Keynote, etc easy peasy', 208]]","Dr Nic Williams",641,"[['ruby-on-rails-tmbundle', 'Ruby', 'Ruby on Rails TextMate bundle [Learn it with PeepCode - http://peepcode.com/products/textmate-for-rails-2]', 897], ['install_theme', 'Ruby', 'Use any HTML template as a theme generator for your Rails app. ', 236], ['github-tmbundle', 'Ruby', 'TextMate bundle for working with GitHub', 227], ['appscrolls', 'Ruby', 'The App Scrolls is a magical tool to generate new Rails apps and modify existing Rails applications (coming) to include your favourite, powerful magic. ', 221], ['copy-as-rtf-tmbundle', 'Ruby', 'Copy as RTF - a TextMate bundle to make copying syntax highlighted text into Keynote, etc easy peasy', 208], ['ruby-tmbundle', 'Ruby', 'Ruby TextMate bundle', 162], ['choctop', 'Ruby', 'Build and deploy tools for Cocoa apps using Sparkle for distributions and upgrades; it’s like Hoe but for Cocoa apps. ', 155], ['javascript-node.tmbundle', None, 'TextMate bundle for node.js', 135], ['newgem', 'Ruby', 'New Gem Generator for RubyGems', 123], ['github-badges', 'JavaScript', 'GitHub Blog Badges for Everyone', 104], ['tabtab', 'Ruby', 'Create and install double-tab (‘tab tab’) auto-completions for any command-line application on any shell (bash, fish, ksh, etc)', 89], ['ruby-shoulda-tmbundle', 'Ruby', 'TextMate bundle for Ruby Shoulda gem/Rails plugin', 89], ['rbiphonetest', 'Ruby', 'Want to write iPhone apps with unit tests? Want to write them in Ruby? ', 82], ['rubigen', 'Ruby', 'Generator framework for your own Ruby framework', 74], ['macruby-tmbundle', 'Ruby', 'MacRuby TextMate bundle', 60], ['objective-c-iphone-tmbundle', 'Ruby', 'TextMate bundle for Objective-C and iPhone SDK', 50], ['jsunittest', 'JavaScript', ""JavaScript Unit Test suite; no dependencies (but same API as prototypejs' unittest suite)"", 46], ['jekyll_generator', 'Ruby', 'A nice generator for a Jekyll website including Disqus comments integration', 45], ['Bundler.tmbundle', 'Ruby', ""TextMate bundle for managing Gemfiles and bundler's commands"", 44], ['html-tmbundle', 'Ruby', 'HTML TextMate bundle', 42], ['Handlebars.tmbundle', None, 'TextMate bundle for Handlebars (and some SproutCore integration)', 42], ['railsapp-vagrant', 'Ruby', 'Sample Rails3 project with Vagrantfile + cookbooks', 39], ['javascript-jquery-tmbundle', None, 'JavaScript jQuery.tmbundle', 39], ['merb-tmbundle', 'Ruby', 'Merb bundle for TextMate (uses Ruby, Ruby on Rails, Datamapper and Sequel bundles as necessary)', 38], ['magic_model_generator', 'Ruby', 'Imagine you get offered $5,000 to write a basic website/admin application on a legacy database that has 200 interconnected tables. You’ll need to add all the associations and validations based on the existing schema.  Imagine how long that would take! 1 day? 1 week? more?  Try 1 minute.  The Magic Model Generator does all this for you automatically.', 35], ['magic_multi_connections', 'Ruby', None, 28], ['oss-8steps-app', 'Ruby', None, 26], ['consul-discovery', 'Go', 'Go package is a service discovery client for Consul', 26], ['Chef.tmbundle', None, 'TextMate bundle for authoring Chef recipes', 25], ['dr-nic-magic-models', 'Ruby', 'Dr Nic Magic Models - Ultra-thin, invisible models for ActiveRecord', 23]]","['mocra']"
269,"hcatlin","https://avatars.githubusercontent.com/u/111?v=4","https://api.github.com/users/hcatlin","https://github.com/hcatlin","[['make_resourceful', 'Ruby', 'Controller abstractor for Rails', 247], ['wikimedia-mobile', 'Ruby', ""Wikimedia's Mobile Site in Merb"", 166], ['railsboost', 'Ruby', 'Rails Bootstrapping Site', 44], ['bob', 'JavaScript', 'A Simple Haml/Sass builder for multi-platform HTML5 apps', 23], ['trysass', 'JavaScript', None, 16]]","Hampton Catlin",70,"[['make_resourceful', 'Ruby', 'Controller abstractor for Rails', 247], ['wikimedia-mobile', 'Ruby', ""Wikimedia's Mobile Site in Merb"", 166], ['railsboost', 'Ruby', 'Rails Bootstrapping Site', 44], ['bob', 'JavaScript', 'A Simple Haml/Sass builder for multi-platform HTML5 apps', 23], ['trysass', 'JavaScript', None, 16], ['sadcode', 'Ruby', 'Experiments in Sad Code', 7], ['askr-api', 'Ruby', None, 7], ['hamgen', 'Ruby', 'Rails 3 template. Wow!!!', 6], ['rubyrps', 'Ruby', 'Rock Scissors Paper for Ruby', 6], ['askr-ui', 'HTML', None, 4], ['image_browser', 'Ruby', 'Sinatra based image broswer for Reuters images', 3], ['spacebrawl', 'C', ""A fun game that doesn't work"", 1], ['Grammar-Army', 'JavaScript', ""Correcting Wikipedia's Grammar"", 1], ['param_filter', 'Ruby', 'A simple filtering method for Rails 3 apps', 1], ['named_hash', 'Ruby', None, 1], ['maxfun', 'Objective-C', ""MaximumFun.org's Mobile Site and iPhone App"", 1], ['sasslangdocs', 'JavaScript', 'A Moovweb project to style the docs section', 1], ['catlindesign', 'Ruby', None, 1], ['moustachpedia', 'TypeScript', None, 0], ['yougotcached', 'TypeScript', 'Experimental Cache Project', 0], ['biller', 'Ruby', 'My treehouse course application', 0], ['stylebook', 'Ruby', None, 0], ['wikita', 'TypeScript', 'Wikipedia for your Tablet', 0], ['jenns_closet', 'TypeScript', ""A Modern Take on Cher's Closet from Clueless"", 0], ['regexp_shootout', 'C', None, 0]]","['sass', 'haml', 'minimagick']"
271,"mattetti","https://avatars.githubusercontent.com/u/113?v=4","https://api.github.com/users/mattetti","https://github.com/mattetti","[['googlecharts', 'Ruby', 'Ruby Google Chart API', 705], ['Weasel-Diesel', 'Ruby', 'DSL to describe, document and test web services', 442], ['merb-book', 'Ruby', 'Open Source Merb book', 186], ['acts_as_taggable_on_steroids', 'Ruby', '(OBSOLETE) This plugin is based on acts_as_taggable by DHH but includes extras', 154], ['filebuffer', 'Go', 'filebuffer is a package implementing a few file-like interfaces. The implementation is backed by a byte buffer. The main purpose is to have in-memory file alternative.', 124]]","Matt Aimonetti",283,"[['googlecharts', 'Ruby', 'Ruby Google Chart API', 705], ['Weasel-Diesel', 'Ruby', 'DSL to describe, document and test web services', 441], ['merb-book', 'Ruby', 'Open Source Merb book', 186], ['acts_as_taggable_on_steroids', 'Ruby', '(OBSOLETE) This plugin is based on acts_as_taggable by DHH but includes extras', 154], ['filebuffer', 'Go', 'filebuffer is a package implementing a few file-like interfaces. The implementation is backed by a byte buffer. The main purpose is to have in-memory file alternative.', 124], ['MacRuby--The-Definitive-Guide', 'Ruby', 'MacRuby: The Definitive Guide - code repo', 122], ['sinatra-web-api-example', 'JavaScript', 'Example application using Sinatra and the DSL gem to develop web APIs using a simple DSL and a small stack.', 119], ['goRailsYourself', 'Go', 'A suite of useful functions needed when porting/mixing Go/Rails code.', 91], ['mimetype-fu', 'Ruby', 'get the mimetype of a file directly in Ruby', 84], ['wd-sinatra', 'JavaScript', 'Weasel-Diesel Sinatra app gem, allowing you to generate/update sinatra apps using the Weasel Diesel DSL', 77], ['goHtmlTemplateExample', 'Go', 'Example setting up a Golang web server with static files, HTML templates and Angular.js', 67], ['audio', 'Go', 'This is a playground, production ready code is available at https://github.com/go-audio/', 64], ['globalite', 'Ruby', 'Globalite is meant to be a breed of the best i18n /l10n plugins available for Rails. ', 60], ['macruby_graphics', 'Ruby', ""Cocoa's Core Graphics & Core Image wrapper for MacRuby (see original author's branch in the link below)"", 57], ['m3u8Grabber', 'Go', 'Experimental command line tool downloading the content of a m3u8 file containing TS video segments and converting them to mkv.', 55], ['ok-go', 'Go', 'Google Assistant SDK in Go', 54], ['GC-stats-middleware', None, 'Ruby GC Stats after each request (rack middleware)', 50], ['ruby-web-search', 'Ruby', 'A Ruby gem that provides a way to retrieve search results via the main search engines using Ruby', 45], ['fire-and-forget', 'Ruby', '[Not maintained] Very dumb HTTP ""client"" that fires requests and doesn\'t care about the response.', 44], ['i18n', 'Ruby', 'Basic internationalization(i18n) library for Ruby', 36], ['LiveTV', 'Objective-C', 'Simple OS X application allowing you to watch some live free TV channels (French, English, Italian).', 33], ['macruby-httpwrapper', 'Ruby', 'simplified http wrapper for MacRuby/RubyMotion using delegation/ruby block', 30], ['phileas_frog', 'Ruby', ""MacRuby video game using Cocoa's CoreAnimation"", 27], ['waveform_demo', 'Dart', 'Flutter Waveform drawing demo repo', 22], ['go-web-api-demo', 'Go', 'Example implementation of a web API in Go', 22], ['merb_babel', 'Ruby', 'Merb Babel is a dead simple translation/localization tool for Merb', 19], ['sm-808', None, 'Programming exercise - code the sequencer part of a Drum Machine', 18], ['pluzzdl', 'Python', 'My own fork of pluzzdl', 17], ['noko-vs-builder-benchmark', 'Ruby', ""Rails app to benchmark Nokogiri's XML builder vs Builder"", 15], ['WSDSL', 'Ruby', 'Due to a confusing name, this project was renamed and moved to:', 14]]","['postrank-labs', 'microsoft', 'golangchallenge', 'go-audio']"
279,"up_the_irons","https://avatars.githubusercontent.com/u/121?v=4","https://api.github.com/users/up_the_irons","https://github.com/up_the_irons","[['ebay4r', 'Ruby', ""eBay4R is a Ruby wrapper for eBay's Web Services SOAP API"", 32], ['immutable', 'Ruby', 'Declare methods as immutable, somewhat like Java\'s ""final"" but still allowing child classes to override.', 28], ['credit_card_tools', 'Ruby', 'Tools for processing credit cards on the command line', 13], ['Ruby-Radius', 'Ruby', 'RADIUS interface for Ruby, based on the work of Rafael R. Sevilla', 8], ['ram', 'Ruby', 'Ruby Asset Manager', 8]]","Garry Dolley",33,"[['ebay4r', 'Ruby', ""eBay4R is a Ruby wrapper for eBay's Web Services SOAP API"", 32], ['immutable', 'Ruby', 'Declare methods as immutable, somewhat like Java\'s ""final"" but still allowing child classes to override.', 28], ['credit_card_tools', 'Ruby', 'Tools for processing credit cards on the command line', 13], ['Ruby-Radius', 'Ruby', 'RADIUS interface for Ruby, based on the work of Rafael R. Sevilla', 8], ['ram', 'Ruby', 'Ruby Asset Manager', 8], ['ip_allocator', 'Ruby', ""A class that helps ISP's subnet their IPv4 and IPv6 address space."", 5], ['powerdns-models', 'Ruby', 'A couple of ActiveRecord models that can be used to manipulate a PowerDNS database', 5], ['git-winner', 'Shell', None, 4], ['billing-system-models', 'Ruby', 'A collection of ActiveRecord models that can be included as part of a full-featured billing system', 4], ['dotfiles', 'Vim script', None, 3], ['yubikey-cli-tools', None, ""Tools for working with Yubico's YubiKey products on the command line"", 2], ['vm-tools', 'Ruby', 'vm-tools', 1], ['arpnet-toolbox', 'Ruby', None, 1], ['syncchat', 'C', 'SyncChat BBS Telecommunications Software', 0], ['arpnetworks-packages', None, None, 0], ['mobile-experiments', 'JavaScript', None, 0], ['gogo', 'Ruby', None, 0]]","['pledgie', 'arpnetworks']"
280,"cristibalan","https://avatars.githubusercontent.com/u/122?v=4","https://api.github.com/users/cristibalan","https://github.com/cristibalan","[['braid', 'Ruby', 'Simple tool to help track vendor branches in a Git repository.', 444], ['asset_auto_include', 'Ruby', 'Based on the javascript_auto_include_plugin but allows to include all sorts of things, not just js', 9], ['dotfiles', 'Shell', 'dotfiles', 9], ['kbdhax', 'C', 'Changes right alt key with a control key on a macbook keyboard', 5], ['fizzy', 'Ruby', 'Gangsta file matching.', 4]]","Cristi Balan",24,"[['braid', 'Ruby', 'Simple tool to help track vendor branches in a Git repository.', 444], ['asset_auto_include', 'Ruby', 'Based on the javascript_auto_include_plugin but allows to include all sorts of things, not just js', 9], ['dotfiles', 'Shell', 'dotfiles', 9], ['kbdhax', 'C', 'Changes right alt key with a control key on a macbook keyboard', 5], ['fizzy', 'Ruby', 'Gangsta file matching.', 4], ['fluffy_barbarian', 'Ruby', 'Fluffy barbarian carefully handles your blog', 3], ['.vim', 'Vim script', '~/.vim', 3], ['skittlish', 'JavaScript', 'A candy coloured theme for mephisto. Comes in 7 flavours! (orange, blue, green, pink, cyan, red, violet)', 3], ['Sonny', 'Ruby', ""Weather by mobster. Doesn't work yet"", 2], ['fuf-fizzy', 'VimL', 'Fizzy mode for fuzzyfinder.vim', 2], ['evil.che.lu', 'JavaScript', 'evil.che.lu - fluffy_barbarian source', 2], ['gist_inliner', 'JavaScript', 'Inline gists into HTML', 2], ['mailinho', 'Ruby', 'broken webmail thingy', 2], ['feedzinho', 'Ruby', 'A tiny feed reader for lolcats and githubz', 2], ['.spacemacs.d', 'Emacs Lisp', '~/.spacemacs.d', 0]]","['wurbe']"
281,"heavysixer","https://avatars.githubusercontent.com/u/123?v=4","https://api.github.com/users/heavysixer","https://github.com/heavysixer","[['d4', 'JavaScript', 'A friendly reusable charts DSL for D3', 429], ['node-pptx', 'JavaScript', 'Generate PPTX files on the server-side with JavaScript.', 77], ['acts_as_dismissible', 'Ruby', 'Allows you to create messages in the user interface, which the users can dismiss once read. The plugin stores the reference to the dismissed message in a cookie. ', 18], ['spineless', 'JavaScript', 'Spineless.js is a MVC stack without the need of a backbone. Great for small sites and prototypes that need to be built quickly.', 12], ['name_nanny', 'Ruby', 'Simple plugin to encourage user’s to be on their best behavior when they choosing a username or filling out a form. Bad behavior can come in many forms but specifically, I wanted to prevent people from registering usernames like “administrator”, “root”, “abuse”,”support” etc. I also didn’t want people to pick names like “whore” or even “hoar”,”h0ar”,”wh0r3” (you get the picture).', 9]]","Mark Daggett",46,"[['d4', 'JavaScript', 'A friendly reusable charts DSL for D3', 429], ['node-pptx', 'JavaScript', 'Generate PPTX files on the server-side with JavaScript.', 77], ['acts_as_dismissible', 'Ruby', 'Allows you to create messages in the user interface, which the users can dismiss once read. The plugin stores the reference to the dismissed message in a cookie. ', 18], ['spineless', 'JavaScript', 'Spineless.js is a MVC stack without the need of a backbone. Great for small sites and prototypes that need to be built quickly.', 12], ['name_nanny', 'Ruby', 'Simple plugin to encourage user’s to be on their best behavior when they choosing a username or filling out a form. Bad behavior can come in many forms but specifically, I wanted to prevent people from registering usernames like “administrator”, “root”, “abuse”,”support” etc. I also didn’t want people to pick names like “whore” or even “hoar”,”h0ar”,”wh0r3” (you get the picture).', 9], ['highchart-heatmap', 'JavaScript', 'Simple Heatmaps for Highcharts', 7], ['d3workshop', 'HTML', 'Angular Material Design application to support the D3 workshop I am teaching.', 7], ['phonegap-camera-sample', 'JavaScript', 'Sample Camera App For Phonegap using Cordova 1.5.0', 6], ['acts_as_moderated', 'Ruby', 'ActsAsModerated is a plugin that allows specific columns of a model to be audited by a moderator at some later point.', 5], ['rolesystem', 'Ruby', 'The RoleSystem grants or denies access to controllers methods based on membership to role groups.', 4], ['exif-map', 'JavaScript', 'simple d3 app to show you how to extract exif data from JPGS and map the lat / lon onto a d3 visualization.', 3], ['heavysixer.github.com', 'JavaScript', 'mah homepage', 2], ['gesso', 'JavaScript', 'A HTML5 Canvas-based game framework powered by jQuery.', 1], ['mailcar', 'Ruby', 'mountable rails engine for sending mail to your users.', 1], ['funnel_plot_highchart', 'JavaScript', 'Funnel Plots for Highcharts.js', 1], ['d4-www', 'JavaScript', 'Example site for d4', 1], ['arduino-touchshield-asteroids', 'C++', 'Asteroids-like asteroids on the Arduino Diecimila and TouchShield Stealth. Creates several asteroids that float around the screen.', 1], ['minitest-glitch', 'Ruby', 'Glitch your minitest output', 0], ['emmadaggett.com', 'HTML', ""emma daggett's home page."", 0], ['paintbot', 'JavaScript', None, 0]]","['pledgie']"
282,"brosner","https://avatars.githubusercontent.com/u/124?v=4","https://api.github.com/users/brosner","https://github.com/brosner","[['django-timezones', 'Python', 'A Django reusable app to deal with timezone localization for users.', 194], ['everyblock_code', 'Python', 'the GPL v3 licensed tarballs from EveryBlock', 132], ['django-tagging', 'Python', 'THIS PROJECT IS NOT MAINTAINED ANY LONGER', 117], ['bosnobot', 'Python', 'A purely Python implemented IRC bot framework.', 88], ['django-notification', 'Python', 'user notification management for the Django web framework', 67]]","Brian Rosner",112,"[['django-timezones', 'Python', 'A Django reusable app to deal with timezone localization for users.', 194], ['everyblock_code', 'Python', 'the GPL v3 licensed tarballs from EveryBlock', 132], ['django-tagging', 'Python', 'THIS PROJECT IS NOT MAINTAINED ANY LONGER', 117], ['bosnobot', 'Python', 'A purely Python implemented IRC bot framework.', 88], ['django-notification', 'Python', 'user notification management for the Django web framework', 67], ['django-voting', 'Python', 'my sandbox of django-voting', 63], ['django-announcements', 'Python', 'A site-wide announcement reusable app for Django.', 58], ['django-groups', 'Python', 'Group support for Django (extracted from Pinax)', 54], ['django-bookmarks', None, 'bookmark management for the Django web framework', 53], ['django-reusable-app-docs', 'Python', 'Documentation about how to write and maintain a Django reusable app.', 49], ['oebfare', 'JavaScript', 'my personal blog written with django', 46], ['django-mailer', 'Python', 'mail queuing and management for the Django web framework', 32], ['django-app-test-runner', 'Python', 'Tools for running Django app tests standalone', 26], ['djangobot', 'Python', 'DjangoBot logger source', 19], ['django-versioning', None, 'Version any object in Django.', 19], ['engine', 'Python', 'Python queue management and code deferring', 17], ['django-sqlalchemy', 'Python', 'SQLAlchemy integration with Django', 17], ['django-private-parts', 'Python', 'A Django reusable app to deal with private parts of a website based on user preference.', 16], ['django-wikiapp', 'Python', 'my git repo on top of my bzr repo for django-wikiapp (keeps me sane)', 16], ['duktape-py', 'C', 'Python wrapper for duktape (embeddable Javascript engine)', 15], ['articles', None, 'Articles by Brian Rosner', 14], ['django-gunicorn', 'Python', 'simple Django app to replace runserver with Gunicorn', 14], ['sorl-thumbnail', 'Python', None, 13], ['nip', 'Python', 'nip is environment isolation and installation for Node.js', 11], ['birdie', None, 'this is going to be awesome', 9], ['python-scm-integration', 'Python', 'Generic SCM interface in Python', 8], ['django-git-authors', None, 'For the Django migration to git; send me pull requests to correct your entry!', 7], ['node-solr', 'JavaScript', 'Solr client library implemented in Node.js', 6], ['django-basic-cart', 'Python', None, 6], ['solango', 'Python', 'My fork of the solango project', 6]]","['pinax', 'django']"
283,"danielmorrison","https://avatars.githubusercontent.com/u/125?v=4","https://api.github.com/users/danielmorrison","https://github.com/danielmorrison","[['sxsw', 'Ruby', 'Download free music from SXSW', 6], ['submodule_example', None, 'An example of how git submodules work. See the blog post for more info.', 3], ['angry-inch', None, 'Just some test files. Nothing interesting.', 1], ['hay10k', 'JavaScript', 'A slowly-evolving project to manage the Pickford Hay Days 10k, 5k, and 2k races.', 0], ['demo', None, None, 0]]","Daniel Morrison",27,"[['sxsw', 'Ruby', 'Download free music from SXSW', 6], ['submodule_example', None, 'An example of how git submodules work. See the blog post for more info.', 3], ['angry-inch', None, 'Just some test files. Nothing interesting.', 1], ['hay10k', 'JavaScript', 'A slowly-evolving project to manage the Pickford Hay Days 10k, 5k, and 2k races.', 0], ['demo', None, None, 0], ['sense-bpw-tracker', 'Ruby', ""Use Sense energy monitor data to check savings under Holland BPW's Time of Use rate for EVs."", 0]]","['collectiveidea', 'deadmanssnitch']"
285,"kvnsmth","https://avatars.githubusercontent.com/u/127?v=4","https://api.github.com/users/kvnsmth","https://github.com/kvnsmth","[['KVNAsync', 'Objective-C', 'Lightweight library for asynchronous tasks and eventual values (proof of concept)', 16], ['attr_remote', 'Ruby', 'Painlessly integrate ActiveResource into ActiveRecord. (very out-dated, but possibly interesting!)', 8], ['FallingLeaves', 'Objective-C', 'iOS reimplementation of http://www.webkit.org/blog-files/leaves/index.html', 2], ['image_groove', 'JavaScript', 'An easy way to show images + captions. (abandoned)', 2], ['jq-roam', 'Shell', 'jq module for filtering Roam Research export JSON', 0]]","KLS",32,"[['KVNAsync', 'Objective-C', 'Lightweight library for asynchronous tasks and eventual values (proof of concept)', 16], ['attr_remote', 'Ruby', 'Painlessly integrate ActiveResource into ActiveRecord. (very out-dated, but possibly interesting!)', 8], ['FallingLeaves', 'Objective-C', 'iOS reimplementation of http://www.webkit.org/blog-files/leaves/index.html', 2], ['image_groove', 'JavaScript', 'An easy way to show images + captions. (abandoned)', 2], ['jq-roam', 'Shell', 'jq module for filtering Roam Research export JSON', 0], ['swatch', 'Rust', 'cli to print terminal color swatches', 0], ['iterm2-gruvbox-light-faded', None, 'A gruvbox light theme with muted contrast', 0]]","['rebuild01']"
287,"canadaduane","https://avatars.githubusercontent.com/u/129?v=4","https://api.github.com/users/canadaduane","https://github.com/canadaduane","[['VimKata', 'VimL', 'Deliberate Practice lessons for learning the Vim Editor', 138], ['alfred2-ruby-framework', 'Ruby', 'A framework for Alfred 2 workflow development in Ruby.', 68], ['alfred2-dropbox', 'Ruby', 'Dropbox Workflow for Alfred 2', 51], ['reasonml-bsc-guide', None, 'Guide to ReasonML (OCaml syntax) and BuckleScript', 48], ['vscode-notes', 'JavaScript', 'Simple syntax highlighting for notes, inspired by sublime-notes', 46]]","Duane Johnson",198,"[['VimKata', 'VimL', 'Deliberate Practice lessons for learning the Vim Editor', 138], ['alfred2-ruby-framework', 'Ruby', 'A framework for Alfred 2 workflow development in Ruby.', 68], ['alfred2-dropbox', 'Ruby', 'Dropbox Workflow for Alfred 2', 51], ['reasonml-bsc-guide', None, 'Guide to ReasonML (OCaml syntax) and BuckleScript', 48], ['vscode-notes', 'JavaScript', 'Simple syntax highlighting for notes, inspired by sublime-notes', 46], ['elm-hccb', 'Elm', 'High Capacity Color Barcode (HCCB) Elm library', 29], ['LEDSensor', 'C++', 'Arduino async light sensing using LEDs.', 10], ['merb_active_admin', 'JavaScript', 'Merb ActiveAdmin for Sequel', 8], ['snowpack-plugin-relative-css-urls', 'JavaScript', 'A snowpack plugin that lets you use relative asset URLs in your CSS', 7], ['MakerSlider', None, 'Video Camera Slider based on makerslide open hardware', 7], ['ubiquity-download-files', 'JavaScript', 'Firefox Ubiquity script that downloads files matching the regular expression pattern to a folder.', 5], ['thesaurus', 'Julia', 'A word search through vector space using Julia and GloVe', 5], ['sapp-console-log', 'Rust', 'log-rs compatible logging for sapp-wasm', 5], ['cleartouch', 'Zig', 'Linux touchpad visualizer', 5], ['BraveZealot', 'Ruby', 'bzFlag AI Bot', 5], ['getdoc', 'Ruby', 'Use portions of other web documents (such as Google Docs) in your web pages', 4], ['artcade-artistic-photobooth', 'Python', 'Neural-Artistic-Style (deep-learning application) Kiosk for Utah Arts Festival', 4], ['Perspective-Calendar', 'JavaScript', 'Shows future events in a 3D perspective using jQuery, Raphael and the Google Calendar API.', 4], ['Printwalk', 'JavaScript', 'A nodejs based web frontend and backend for communicating with 3D printers', 4], ['bio-hmm', 'Perl', 'Hidden Markov Model project for bioinformatics class', 4], ['braid-system-info', 'JavaScript', 'Experimental use of Braid-HTTP to get and set system information', 3], ['space-game', None, 'Ideas for a space game', 3], ['Things', 'JavaScript', 'My 3D Objects for the Ultimaker', 3], ['ubuntu-scripts', 'Shell', 'Installation and configuration scripts for various ubuntu (lucid) software packages.', 3], ['meta-mac', 'Python', 'Make your Linux shortcut key experience more like Mac OS.', 3], ['sydney-m4', 'Java', 'Sydney M4 Traffic Speed Visualization', 2], ['peslyak-psoriasis-paper', None, 'An annotated and lightly edited version of Mikhail Peslyak\'s paper, ""Model of pathogenisis of psoriasis""', 2], ['votelib', 'Haskell', 'Haskell voting library. Implements Virtual Round Robin / Maximum Majority Voting algorithm.', 2], ['delta-agent', 'JavaScript', 'Hypermerge agent that listens for changes on a document, writes as json to disk, then reads diffs and sends back.', 2], ['typed-svg', 'OCaml', 'Typed SVG for ReasonML and bucklescript-tea', 2]]","['makesaltlake', 'wordtreefoundation', 'braid-org']"
289,"dstrelau","https://avatars.githubusercontent.com/u/131?v=4","https://api.github.com/users/dstrelau","https://github.com/dstrelau","[['spare-parts', 'Ruby', 'Just random little assorted ruby tidbits', 4], ['tumbl_r', 'Ruby', 'Straightforward ruby interface to the Tumblr API.', 3], ['shrtn', 'Ruby', 'A personal URL shortener in Sinatra and Sequel', 2], ['general_hawk', 'Ruby', 'Hawk keeps your army of C.I. Joes in check', 1], ['code-katas', 'Ruby', None, 1]]","Dean Strelau",41,"[['spare-parts', 'Ruby', 'Just random little assorted ruby tidbits', 4], ['tumbl_r', 'Ruby', 'Straightforward ruby interface to the Tumblr API.', 3], ['shrtn', 'Ruby', 'A personal URL shortener in Sinatra and Sequel', 2], ['general_hawk', 'Ruby', 'Hawk keeps your army of C.I. Joes in check', 1], ['code-katas', 'Ruby', None, 1], ['guard-forku', 'Ruby', None, 1], ['circle2slack', 'Go', None, 1], ['me', None, 'My resume/portfolio', 0], ['go-nuts-presentation', 'Go', 'Lunch & Learn —\xa0A Fast-Paced Intro to Go', 0], ['carlbot', 'CoffeeScript', 'Carl, your friendly campfire robot', 0], ['dstrelau', 'Vim script', None, 0], ['euler', 'Go', 'Solutions to Project Euler problems in various languages', 0], ['monkey-rs', 'Rust', 'The Monkey programming language from interpreterbook.com, in Rust', 0]]","['honeycombio']"
